s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_LJ AIR
 1.5042522E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8605526E-016, 2.1728422E-002
 1.5060265E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7513453E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0026611E-016, 2.1736604E-002
 1.5080544E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7549879E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1811953E-016, 2.1744757E-002
 1.5100821E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0609421E-016, 2.1753422E-002
 1.5121099E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4872678E-016, 2.1762056E-002
 1.5141376E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3451592E-016, 2.1770658E-002
 1.5161655E+000, 0.0000000E+000, 0.0000000E+000,-1.0658141E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9135934E-016, 2.1779228E-002
 1.5181932E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0609421E-016, 2.1787767E-002
 1.5202210E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3451592E-016, 2.1796275E-002
 1.5222489E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0609421E-016, 2.1804751E-002
 1.5240232E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4872678E-016, 2.1812670E-002
 1.5260509E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4872678E-016, 2.1820560E-002
 1.5280787E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6293763E-016, 2.1828947E-002
 1.5301064E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3451592E-016, 2.1837303E-002
 1.5321343E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0609421E-016, 2.1845629E-002
 1.5341620E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3451592E-016, 2.1853923E-002
 1.5361898E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0609421E-016, 2.1862187E-002
 1.5382177E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3451592E-016, 2.1870421E-002
 1.5402454E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3451592E-016, 2.1878624E-002
 1.5420197E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2030507E-016, 2.1886287E-002
 1.5440475E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7767251E-016, 2.1893923E-002
 1.5460752E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7767251E-016, 2.1902039E-002
 1.5481031E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6346165E-016, 2.1910125E-002
 1.5501308E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9188336E-016, 2.1918182E-002
 1.5521586E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6346165E-016, 2.1926208E-002
 1.5541865E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2082909E-016, 2.1934205E-002
 1.5562142E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9188336E-016, 2.1942173E-002
 1.5582420E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9188336E-016, 2.1950111E-002
 1.5600163E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3503994E-016, 2.1957526E-002
 1.5620440E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9188336E-016, 2.1964915E-002
 1.5640719E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2082909E-016, 2.1972768E-002
 1.5660996E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2082909E-016, 2.1980593E-002
 1.5681274E+000, 0.0000000E+000, 0.0000000E+000,-1.2505552E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0661823E-016, 2.1988388E-002
 1.5701553E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9188336E-016, 2.1996155E-002
 1.5721830E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3503994E-016, 2.2003892E-002
 1.5742108E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3503994E-016, 2.2011601E-002
 1.5762385E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4925080E-016, 2.2019282E-002
 1.5780128E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0023060E-015, 5.2082909E-016, 2.2026456E-002
 1.5800407E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3503994E-016, 2.2033605E-002
 1.5820684E+000, 0.0000000E+000, 0.0000000E+000,-1.2505552E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0661823E-016, 2.2041204E-002
 1.5840962E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4925080E-016, 2.2048774E-002
 1.5861241E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4925080E-016, 2.2056316E-002
 1.5881518E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4925080E-016, 2.2063830E-002
 1.5901796E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.7571734E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7520178E-015, 5.2082909E-016, 2.2071316E-002
 1.5922073E+000, 0.0000000E+000, 0.0000000E+000,-1.2505552E-015, 1.7597232E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0916803E-016, 2.2078775E-002
 1.5942352E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7600875E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5216485E-016, 2.2086205E-002
 1.5960095E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7625853E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1150603E-016, 2.2093146E-002
 1.5980372E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2100062E-002
 1.6000650E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2107413E-002
 1.6020929E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2114737E-002
 1.6041206E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7520178E-015, 5.9771146E-016, 2.2122033E-002
 1.6061484E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2129302E-002
 1.6081761E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2136544E-002
 1.6102040E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2143759E-002
 1.6122317E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2150947E-002
 1.6140060E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2157662E-002
 1.6160338E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2164352E-002
 1.6180617E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2171463E-002
 1.6200894E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2178547E-002
 1.6221172E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2185605E-002
 1.6241449E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2192636E-002
 1.6261728E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2199642E-002
 1.6282005E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5455488E-016, 2.2206620E-002
 1.6301252E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2213418E-002
 1.6321745E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2220229E-002
 1.6342238E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4034403E-016, 2.2227204E-002
 1.6360455E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5455488E-016, 2.2233767E-002
 1.6380948E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2240306E-002
 1.6401441E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2247205E-002
 1.6421934E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4034403E-016, 2.2254077E-002
 1.6440151E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2260544E-002
 1.6460643E+000, 0.0000000E+000, 0.0000000E+000,-1.0942358E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7336111E-015, 6.6876574E-016, 2.2266988E-002
 1.6481136E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2273785E-002
 1.6501629E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5455488E-016, 2.2280557E-002
 1.6522123E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2287302E-002
 1.6541250E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8574405E-015, 6.4034403E-016, 2.2293780E-002
 1.6561288E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4034403E-016, 2.2300160E-002
 1.6581326E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2306684E-002
 1.6601363E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2313183E-002
 1.6621400E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2319658E-002
 1.6641438E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2326109E-002
 1.6661476E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2332535E-002
 1.6681514E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2338938E-002
 1.6701552E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7730114E-015, 6.2613317E-016, 2.2345317E-002
 1.6721590E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2351673E-002
 1.6741627E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2665719E-016, 2.2358004E-002
 1.6761665E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7730114E-015, 5.9771146E-016, 2.2364312E-002
 1.6781702E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2370597E-002
 1.6801740E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2376858E-002
 1.6821778E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2383095E-002
 1.6841816E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4086805E-016, 2.2389310E-002
 1.6861854E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2395501E-002
 1.6881891E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7730114E-015, 5.6928975E-016, 2.2401669E-002
 1.6901929E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2407814E-002
 1.6921967E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2413936E-002
 1.6942004E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2420035E-002
 1.6962042E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2426112E-002
 1.6982080E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2432165E-002
 1.7002118E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2438196E-002
 1.7022156E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2444205E-002
 1.7042193E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2450191E-002
 1.7062231E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2456154E-002
 1.7082268E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2462095E-002
 1.7102306E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2468014E-002
 1.7122344E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2473911E-002
 1.7140876E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2479593E-002
 1.7161161E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2485272E-002
 1.7181445E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2491176E-002
 1.7201730E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5507890E-016, 2.2497058E-002
 1.7222016E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7514280E-015, 5.6928975E-016, 2.2502917E-002
 1.7240046E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5455488E-016, 2.2508430E-002
 1.7260331E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2513923E-002
 1.7280616E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7514280E-015, 5.6928975E-016, 2.2519718E-002
 1.7300900E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7514280E-015, 6.2613317E-016, 2.2525491E-002
 1.7321185E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2531242E-002
 1.7341470E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2536972E-002
 1.7361754E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2542679E-002
 1.7380687E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2548159E-002
 1.7400520E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7912331E-015, 6.1192232E-016, 2.2553558E-002
 1.7420354E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2559077E-002
 1.7440188E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2564575E-002
 1.7460022E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2570053E-002
 1.7482336E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2575851E-002
 1.7502170E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2581626E-002
 1.7522002E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5507890E-016, 2.2587041E-002
 1.7541837E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5455488E-016, 2.2592435E-002
